date,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
1969-11-01,-0.0369,-0.027000000000000003,-0.0242,-0.0319,-0.0519,-0.0351,-0.0393,-0.027200000000000002,-0.0268,-0.0184,-0.0316,-0.0179,-0.0535,-0.0393,-0.0638
1969-12-01,-0.0152,-0.0085,-0.0264,-0.0362,-0.050199999999999995,-0.0263,-0.0001,-0.010700000000000001,-0.0038,-0.019299999999999998,-0.0356,-0.0337,-0.04019999999999999,-0.047,-0.0533
1970-01-01,-0.0646,-0.0727,-0.0824,-0.0885,-0.1016,-0.059699999999999996,-0.0712,-0.0711,-0.0762,-0.0825,-0.0824,-0.0757,-0.1091,-0.1043,-0.0989
1970-02-01,0.06480000000000001,0.0501,0.0575,0.0605,0.0526,0.0613,0.0697,0.043,0.0655,0.050300000000000004,0.06709999999999999,0.0432,0.08929999999999999,0.0594,0.045899999999999996
1970-03-01,0.0078000000000000005,-0.0004,0.0053,-0.0181,-0.0449,0.0184,-0.0063,0.0075,-0.0174,0.0022,0.009300000000000001,-0.0172,-0.0196,-0.0401,-0.0496
1970-04-01,-0.0803,-0.0889,-0.11449999999999999,-0.1242,-0.19399999999999998,-0.081,-0.0794,-0.0883,-0.0902,-0.1199,-0.1075,-0.11380000000000001,-0.1409,-0.1653,-0.2229
1970-05-01,-0.0342,-0.0623,-0.0888,-0.09960000000000001,-0.1008,-0.013300000000000001,-0.06280000000000001,-0.06,-0.0675,-0.0986,-0.0762,-0.10439999999999999,-0.0917,-0.0935,-0.10859999999999999
1970-06-01,-0.0401,-0.0475,-0.0557,-0.0857,-0.0941,-0.052000000000000005,-0.0229,-0.0499,-0.042199999999999994,-0.0774,-0.0287,-0.08869999999999999,-0.081,-0.0738,-0.1164
1970-07-01,0.08109999999999999,0.0593,0.0821,0.09759999999999999,0.0693,0.09210000000000002,0.06849999999999999,0.07429999999999999,0.0417,0.1033,0.06,0.0949,0.1011,0.0755,0.06280000000000001
1970-08-01,0.0375,0.0547,0.0524,0.0802,0.1003,0.0383,0.0366,0.054000000000000006,0.0557,0.0375,0.06849999999999999,0.0688,0.09480000000000001,0.0874,0.11410000000000001
1970-09-01,0.013999999999999999,0.044000000000000004,0.06309999999999999,0.0892,0.16949999999999998,0.0003,0.029900000000000003,0.026699999999999998,0.0649,0.0366,0.0907,0.0809,0.09939999999999999,0.1414,0.19899999999999998
1970-10-01,0.0025,-0.0069,-0.031200000000000002,-0.0593,-0.09570000000000001,0.0024,0.0028000000000000004,-0.0106,-0.0026,-0.02,-0.042199999999999994,-0.0509,-0.0693,-0.0759,-0.1157
1970-11-01,0.0593,0.0501,0.049800000000000004,0.0466,0.0192,0.0658,0.0519,0.053,0.046799999999999994,0.0576,0.04190000000000001,0.0409,0.053399999999999996,0.0144,0.0242
1970-12-01,0.051500000000000004,0.0647,0.0698,0.0757,0.07200000000000001,0.0443,0.059699999999999996,0.0699,0.0588,0.081,0.0582,0.0719,0.0803,0.0837,0.059800000000000006
1971-01-01,0.030299999999999997,0.039900000000000005,0.07440000000000001,0.10300000000000001,0.1324,0.0382,0.0213,0.0381,0.0421,0.0571,0.0924,0.1017,0.10460000000000001,0.1384,0.1261
1971-02-01,0.0076,0.0207,0.0232,0.0189,0.0318,-0.0019,0.018500000000000003,0.013600000000000001,0.0291,0.0255,0.0209,0.0181,0.019799999999999998,0.021,0.0435
1971-03-01,0.0281,0.0446,0.051500000000000004,0.0558,0.0782,0.022400000000000003,0.0345,0.037200000000000004,0.053,0.0321,0.0711,0.0394,0.075,0.0771,0.07919999999999999
1971-04-01,0.0219,0.039900000000000005,0.0506,0.0621,0.051100000000000007,0.009399999999999999,0.0358,0.052000000000000005,0.0264,0.052000000000000005,0.049100000000000005,0.0571,0.0678,0.0687,0.0326
1971-05-01,-0.0333,-0.044000000000000004,-0.029300000000000003,-0.034300000000000004,-0.049800000000000004,-0.0406,-0.0254,-0.0344,-0.055,-0.036699999999999997,-0.022000000000000002,-0.0424,-0.025099999999999997,-0.057699999999999994,-0.0412
1971-06-01,0.011399999999999999,0.0001,0.0075,-0.020499999999999997,-0.020499999999999997,0.013300000000000001,0.009399999999999999,0.0066,-0.0073,-0.0007000000000000001,0.015300000000000001,-0.0397,0.0012,-0.025,-0.015700000000000002
1971-07-01,-0.0239,-0.044500000000000005,-0.0451,-0.0629,-0.0894,-0.0138,-0.0347,-0.038,-0.051699999999999996,-0.0385,-0.0548,-0.061399999999999996,-0.0647,-0.0633,-0.11710000000000001
1971-08-01,0.013999999999999999,0.0591,0.063,0.0528,0.0863,-0.0005,0.0297,0.0702,0.046799999999999994,0.0521,0.0791,0.0466,0.0605,0.0909,0.0812
1971-09-01,-0.0015,-0.0054,-0.0116,-0.0004,-0.019799999999999998,-0.004699999999999999,0.0018,-0.0058,-0.0049,-0.0163,-0.004699999999999999,-0.0007000000000000001,0.0001,-0.0089,-0.0322
1971-10-01,-0.0196,-0.0425,-0.0652,-0.0663,-0.0697,-0.0091,-0.0305,-0.0495,-0.0344,-0.0733,-0.0536,-0.0727,-0.058499999999999996,-0.06280000000000001,-0.07769999999999999
1971-11-01,0.0083,-0.0004,-0.009399999999999999,-0.006999999999999999,-0.0169,0.0017000000000000001,0.015300000000000001,-0.0055000000000000005,0.0052,-0.0118,-0.0062,-0.0053,-0.009000000000000001,-0.0124,-0.022099999999999998
1971-12-01,0.0793,0.08789999999999999,0.10550000000000001,0.1035,0.1242,0.0723,0.0867,0.0799,0.0969,0.1045,0.10679999999999999,0.1012,0.1061,0.11630000000000001,0.1336
1972-01-01,0.0063,0.0227,0.0361,0.06280000000000001,0.1026,0.0074,0.0052,0.0044,0.0429,0.0317,0.042300000000000004,0.061500000000000006,0.0643,0.0771,0.1326
1972-02-01,0.0264,0.0262,0.0335,0.052000000000000005,0.0418,0.0137,0.039599999999999996,0.0298,0.0225,0.0398,0.024900000000000002,0.0361,0.071,0.0451,0.038
1972-03-01,0.0007000000000000001,0.024300000000000002,0.0077,-0.0070999999999999995,0.0038,-0.013999999999999999,0.015600000000000001,0.024900000000000002,0.0236,0.016,-0.0037,-0.0213,0.0092,0.0088,-0.0018
1972-04-01,0.0051,0.0018,0.0146,0.0204,0.0029,0.0006,0.0095,-0.0007000000000000001,0.0044,0.0129,0.0171,0.0074,0.0349,0.0073,-0.0022
1972-05-01,0.0236,0.0092,0.0178,0.0098,0.0018,0.0206,0.0265,-0.005600000000000001,0.024900000000000002,0.026600000000000002,0.0054,0.0006,0.019799999999999998,0.0027,0.0008
1972-06-01,-0.0067,-0.022799999999999997,-0.0253,-0.0377,-0.07150000000000001,-0.011699999999999999,-0.0019,-0.024700000000000003,-0.0209,-0.0262,-0.0239,-0.042199999999999994,-0.033,-0.06509999999999999,-0.0786
1972-07-01,0.0059,0.002,-0.008,-0.0326,-0.051399999999999994,0.0118,0.0013,0.0049,-0.0053,-0.0025,-0.013600000000000001,-0.0159,-0.055,-0.044800000000000006,-0.0587
1972-08-01,0.043899999999999995,0.0375,0.0416,0.018500000000000003,-0.004699999999999999,0.060700000000000004,0.030600000000000002,0.032,0.051699999999999996,0.039,0.044199999999999996,0.025,0.0095,-0.0039000000000000003,-0.005699999999999999
1972-09-01,0.0079,-0.0095,-0.022799999999999997,-0.0368,-0.038,0.0104,0.0059,-0.0075,-0.014499999999999999,-0.009300000000000001,-0.036699999999999997,-0.0297,-0.046799999999999994,-0.030899999999999997,-0.046
1972-10-01,0.022799999999999997,-0.002,-0.0026,0.0062,-0.0208,0.035,0.0128,-0.009399999999999999,0.0169,0.0009,-0.0063,0.009399999999999999,0.0016,-0.0253,-0.015700000000000002
1972-11-01,0.0479,0.0463,0.051399999999999994,0.0676,0.060899999999999996,0.0467,0.0489,0.0412,0.0588,0.0536,0.049,0.07490000000000001,0.056900000000000006,0.0709,0.049699999999999994
1972-12-01,0.0177,0.009899999999999999,0.0022,0.0014000000000000002,-0.0304,0.014199999999999999,0.0207,0.0134,0.0014000000000000002,-0.0054,0.0104,0.0206,-0.0273,-0.0169,-0.0458
1973-01-01,-0.0124,-0.0001,-0.0611,-0.0747,-0.08900000000000001,-0.0025,-0.0206,0.0166,-0.0414,-0.0588,-0.0634,-0.062400000000000004,-0.094,-0.0761,-0.1043
1973-02-01,-0.0366,-0.027000000000000003,-0.054299999999999994,-0.0633,-0.10369999999999999,-0.0373,-0.036000000000000004,-0.0172,-0.0527,-0.0537,-0.054900000000000004,-0.0707,-0.051399999999999994,-0.0993,-0.1091
1973-03-01,0.0040999999999999995,-0.0048,-0.0262,-0.0232,-0.0265,0.0126,-0.003,-0.0105,0.0106,-0.0184,-0.0347,-0.0191,-0.0298,-0.0269,-0.0259
1973-04-01,-0.0219,-0.056600000000000004,-0.0683,-0.0741,-0.0992,-0.0059,-0.0354,-0.0575,-0.0542,-0.048,-0.0902,-0.0707,-0.0794,-0.0922,-0.10800000000000001
1973-05-01,-0.009899999999999999,-0.009899999999999999,-0.0364,-0.058600000000000006,-0.10439999999999999,0.0042,-0.022400000000000003,-0.0096,-0.0109,-0.0351,-0.0378,-0.051100000000000007,-0.0706,-0.0889,-0.12369999999999999
1973-06-01,0.0036,-0.0062,-0.0341,-0.0348,-0.0547,0.0095,-0.0017000000000000001,-0.0069,-0.0045000000000000005,-0.0308,-0.0379,-0.0449,-0.0183,-0.0558,-0.0533
1973-07-01,0.0213,0.0472,0.1276,0.11,0.1776,0.0176,0.0248,0.0431,0.0602,0.1195,0.1354,0.0974,0.1304,0.1578,0.2029
1973-08-01,-0.0336,-0.0242,-0.02,-0.045899999999999996,-0.046,-0.0384,-0.028900000000000002,-0.030299999999999997,-0.0051,-0.017,-0.022799999999999997,-0.0403,-0.0545,-0.0447,-0.047599999999999996
1973-09-01,0.0425,0.0329,0.0967,0.0943,0.1234,0.0436,0.041299999999999996,0.0092,0.1052,0.0933,0.0999,0.0823,0.11349999999999999,0.1057,0.14529999999999998
1973-10-01,-0.003,0.0113,0.0015,-0.0285,-0.0204,0.0175,-0.023,0.0111,0.0116,0.006500000000000001,-0.0032,-0.0383,-0.0132,-0.0175,-0.023700000000000002
1973-11-01,-0.0889,-0.10710000000000001,-0.1745,-0.1873,-0.23870000000000002,-0.0828,-0.0951,-0.10769999999999999,-0.1054,-0.1771,-0.1721,-0.18530000000000002,-0.19039999999999999,-0.2305,-0.24850000000000003
1973-12-01,0.0265,0.0043,0.014499999999999999,-0.0086,-0.0002,0.029900000000000003,0.0229,-0.0087,0.0401,-0.005,0.0327,-0.020099999999999996,0.009000000000000001,0.0146,-0.0184
1974-01-01,-0.0189,0.0055000000000000005,0.0258,0.045899999999999996,0.0975,-0.0374,0.0004,0.0161,-0.0227,0.0236,0.0278,0.051399999999999994,0.0378,0.0825,0.1166
1974-02-01,-0.001,-0.0022,0.0121,0.0087,0.0262,0.0002,-0.0022,-0.0032,0.0005,0.0176,0.006999999999999999,0.0084,0.0092,0.0358,0.0144
1974-03-01,-0.0183,-0.0231,-0.0287,-0.0277,-0.0333,-0.0171,-0.0196,-0.0208,-0.029300000000000003,-0.0347,-0.0232,-0.035,-0.0168,-0.0337,-0.0327
