date,<= 0,Lo 30,Med 40,Hi 30,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
1969-03-01,0.0183,0.0387,0.0262,0.0304,0.0443,0.0225,0.032,0.0242,0.030600000000000002,0.0483,0.0349,0.0233,0.0215,0.0132,0.0416,0.0202,0.0301,0.039,0.0189
1969-04-01,0.0235,0.0327,0.0178,0.0006,0.0382,0.0165,0.0087,0.019,0.0022,0.0398,0.034300000000000004,0.017,0.015700000000000002,0.0275,-0.0006,0.0325,-0.0011,0.0045000000000000005,-0.0011
1969-05-01,0.006,-0.0073,-0.0034999999999999996,0.0113,-0.0040999999999999995,-0.0158,-0.0023,0.0043,0.013000000000000001,-0.0060999999999999995,0.0006,-0.0163,-0.0152,-0.0138,0.0034999999999999996,0.0011,0.009399999999999999,0.0174,0.0066
1969-06-01,-0.1552,-0.037000000000000005,-0.0784,-0.0842,-0.0263,-0.0785,-0.08349999999999999,-0.0662,-0.0959,-0.011200000000000002,-0.0625,-0.0679,-0.0935,-0.0922,-0.0791,-0.063,-0.0712,-0.1002,-0.0897
1969-07-01,-0.1253,-0.0538,-0.0721,-0.06860000000000001,-0.048499999999999995,-0.0652,-0.0748,-0.061,-0.0766,-0.049699999999999994,-0.0462,-0.0662,-0.0636,-0.0787,-0.0705,-0.0754,-0.053899999999999997,-0.08199999999999999,-0.0637
1969-08-01,0.0222,0.069,0.0449,0.0217,0.0755,0.0567,0.045899999999999996,0.0208,0.0231,0.0776,0.0718,0.0537,0.0617,0.047400000000000005,0.0443,0.024,0.019299999999999998,0.0253,0.018000000000000002
1969-09-01,0.0052,-0.0049,-0.0359,-0.042699999999999995,0.0006,-0.0229,-0.0412,-0.0387,-0.0424,0.0038,-0.005,-0.018000000000000002,-0.030899999999999997,-0.0259,-0.0579,-0.0294,-0.0431,-0.0446,-0.037200000000000004
1969-10-01,0.1353,0.0665,0.0626,0.030899999999999997,0.0679,0.0587,0.0693,0.0401,0.0311,0.058499999999999996,0.085,0.0632,0.0516,0.0692,0.0694,0.059800000000000006,0.0305,0.0212,0.0545
1969-11-01,-0.1002,-0.0233,-0.0454,-0.045,-0.0189,-0.0385,-0.0462,-0.0305,-0.056799999999999996,-0.0126,-0.03,-0.0341,-0.045700000000000005,-0.0414,-0.051500000000000004,-0.0434,-0.024,-0.053899999999999997,-0.0633
1969-12-01,-0.1061,-0.0015,-0.0294,-0.031400000000000004,0.0042,-0.018600000000000002,-0.028399999999999998,-0.0379,-0.0279,0.0004,0.011000000000000001,-0.015700000000000002,-0.0233,-0.0279,-0.028900000000000002,-0.038599999999999995,-0.0375,-0.0213,-0.0431
1970-01-01,-0.029300000000000003,-0.083,-0.07339999999999999,-0.0738,-0.08130000000000001,-0.0787,-0.0732,-0.0687,-0.0812,-0.0836,-0.0771,-0.0872,-0.0644,-0.076,-0.0701,-0.08439999999999999,-0.061,-0.0909,-0.0582
1970-02-01,0.0475,0.037000000000000005,0.0689,0.0594,0.0285,0.0565,0.07429999999999999,0.0683,0.0559,0.016200000000000003,0.050199999999999995,0.0587,0.053,0.07,0.0791,0.07490000000000001,0.0652,0.0576,0.052199999999999996
1970-03-01,-0.029900000000000003,-0.027000000000000003,-0.0025,0.0212,-0.0358,-0.0063,-0.0064,0.0197,0.0202,-0.0317,-0.043,-0.0051,-0.008199999999999999,-0.0075,-0.0051,0.013000000000000001,0.023,0.0208,0.018799999999999997
1970-04-01,-0.207,-0.11869999999999999,-0.1027,-0.0795,-0.1253,-0.0986,-0.10880000000000001,-0.08900000000000001,-0.0774,-0.1298,-0.1176,-0.10279999999999999,-0.0916,-0.1166,-0.1,-0.1014,-0.083,-0.075,-0.083
1970-05-01,-0.17309999999999998,-0.08810000000000001,-0.0689,-0.0405,-0.092,-0.0676,-0.07769999999999999,-0.059699999999999996,-0.032400000000000005,-0.08259999999999999,-0.10800000000000001,-0.0789,-0.0492,-0.09140000000000001,-0.06269999999999999,-0.0713,-0.0542,-0.022400000000000003,-0.0554
1970-06-01,-0.1127,-0.0668,-0.0418,-0.0487,-0.0794,-0.037000000000000005,-0.0453,-0.059500000000000004,-0.0373,-0.0993,-0.0446,-0.037599999999999995,-0.0362,-0.042199999999999994,-0.048499999999999995,-0.0404,-0.0684,-0.0371,-0.0379
1970-07-01,0.0707,0.0484,0.0928,0.0768,0.0408,0.0855,0.0915,0.09210000000000002,0.0742,0.0159,0.08449999999999999,0.08449999999999999,0.0864,0.0848,0.0966,0.09849999999999999,0.08039999999999999,0.0848,0.0605
1970-08-01,0.1264,0.0395,0.048,0.04650000000000001,0.0408,0.0392,0.0359,0.0592,0.0481,0.0525,0.0218,0.0334,0.044500000000000005,0.0483,0.026600000000000002,0.0674,0.044199999999999996,0.0433,0.0545
1970-09-01,0.1702,0.0799,0.0105,0.0358,0.0828,0.0478,0.0034000000000000002,0.013999999999999999,0.0449,0.0877,0.0745,0.0668,0.030699999999999998,0.0049,0.0023,0.0092,0.023,0.0335,0.0599
1970-10-01,-0.1157,-0.0138,-0.0253,-0.014199999999999999,-0.0091,-0.0315,-0.0321,-0.0089,-0.0254,-0.013300000000000001,-0.0019,-0.0358,-0.0276,-0.0321,-0.0321,-0.0147,0.0019,-0.0192,-0.0334
1970-11-01,-0.0285,0.0421,0.053099999999999994,0.0436,0.0436,0.0466,0.046900000000000004,0.0564,0.0385,0.0407,0.048600000000000004,0.0352,0.0571,0.051100000000000007,0.0436,0.0594,0.0508,0.048600000000000004,0.0254
1970-12-01,0.0438,0.0501,0.0687,0.066,0.0455,0.0726,0.0776,0.056799999999999996,0.0694,0.0436,0.048799999999999996,0.0724,0.0727,0.0788,0.0767,0.054400000000000004,0.061399999999999996,0.0587,0.0836
1971-01-01,0.2525,0.048499999999999995,0.049800000000000004,0.0366,0.0489,0.0565,0.06269999999999999,0.022000000000000002,0.0487,0.0487,0.0493,0.0466,0.0654,0.0481,0.07400000000000001,0.0232,0.0197,0.036699999999999997,0.0643
1971-02-01,0.0087,0.0219,-0.0015,0.0217,0.0233,0.018600000000000002,-0.018500000000000003,0.013300000000000001,0.0226,0.0231,0.023700000000000002,0.015600000000000001,0.0213,0.0022,-0.0341,0.0095,0.0204,0.022400000000000003,0.0229
1971-03-01,0.09480000000000001,0.0558,0.0355,0.0269,0.0602,0.046,0.0288,0.0276,0.0335,0.0727,0.0393,0.035,0.0557,0.0504,0.0118,0.0331,0.0173,0.0256,0.0435
1971-04-01,0.08289999999999999,0.036000000000000004,0.0315,0.0335,0.0378,0.0331,0.023399999999999997,0.0349,0.0371,0.0344,0.0438,0.0271,0.0383,0.0332,0.0154,0.0385,0.028399999999999998,0.034300000000000004,0.0406
1971-05-01,-0.0587,-0.0308,-0.0478,-0.0521,-0.030699999999999998,-0.0321,-0.049400000000000006,-0.052300000000000006,-0.054900000000000004,-0.0304,-0.031200000000000002,-0.0311,-0.033,-0.0404,-0.056900000000000006,-0.0545,-0.0481,-0.057999999999999996,-0.051
1971-06-01,-0.0827,0.0084,-0.0018,-0.005699999999999999,0.0101,0.0019,0.0046,-0.008,-0.0115,0.0101,0.0101,0.0002,0.0032,0.0023,0.0066,-0.0137,0.0027,-0.023700000000000002,0.0034999999999999996
1971-07-01,-0.0941,-0.0458,-0.0355,-0.044000000000000004,-0.0478,-0.0365,-0.0414,-0.0335,-0.044199999999999996,-0.0506,-0.0436,-0.037000000000000005,-0.036000000000000004,-0.044800000000000006,-0.0379,-0.029900000000000003,-0.0436,-0.0334,-0.058499999999999996
1971-08-01,0.113,0.057699999999999994,0.0154,0.021,0.0605,0.045,0.0366,-0.009000000000000001,0.0231,0.0546,0.0695,0.0455,0.0444,0.044000000000000004,0.0291,-0.018600000000000002,0.0176,0.0032,0.05
1971-09-01,-0.0348,0.0036,-0.0109,-0.0222,0.0039000000000000003,-0.0018,-0.015600000000000001,-0.0126,-0.0217,0.0102,-0.005600000000000001,0.0021,-0.0063,-0.0102,-0.021099999999999997,-0.0088,-0.0229,-0.014499999999999999,-0.0311
1971-10-01,-0.0388,-0.0401,-0.0383,-0.052300000000000006,-0.0368,-0.0527,-0.0431,-0.0322,-0.0565,-0.0395,-0.0327,-0.0548,-0.050199999999999995,-0.050300000000000004,-0.035699999999999996,-0.0275,-0.0453,-0.0421,-0.0755
1971-11-01,-0.023399999999999997,0.0032,-0.0104,-0.0176,0.0064,-0.0172,-0.0084,-0.0049,-0.0253,0.0083,0.0037,-0.0109,-0.0246,-0.0105,-0.0062,-0.0049,-0.0049,-0.021400000000000002,-0.030600000000000002
1971-12-01,0.09140000000000001,0.0915,0.08800000000000001,0.0885,0.0924,0.09359999999999999,0.09119999999999999,0.0766,0.0987,0.0889,0.0977,0.0875,0.10099999999999999,0.0941,0.0882,0.0782,0.07200000000000001,0.0967,0.1015
1972-01-01,0.13720000000000002,0.0288,0.004699999999999999,0.053200000000000004,0.0316,0.0126,0.0074,0.0116,0.0588,0.0467,0.0088,0.016200000000000003,0.0084,0.011699999999999999,0.0031,0.0001,0.0438,0.0525,0.0675
1972-02-01,0.0403,0.045700000000000005,0.0074,0.0111,0.0461,0.0337,0.0104,0.0025,0.0077,0.0397,0.0562,0.043899999999999995,0.0215,0.012199999999999999,0.0085,-0.0028000000000000004,0.0169,0.004,0.0126
1972-03-01,-0.015,0.0219,-0.0064,-0.010700000000000001,0.024,0.0143,0.006999999999999999,-0.025099999999999997,-0.013000000000000001,0.0346,0.0077,0.0125,0.0165,0.006,0.008,-0.032,-0.0069,-0.0277,0.0067
1972-04-01,0.0355,0.0102,0.0006,-0.006500000000000001,0.0087,0.0127,0.0058,-0.0091,-0.0039000000000000003,0.0084,0.0091,0.0172,0.0070999999999999995,0.024300000000000002,-0.0129,-0.0084,-0.0108,-0.0018,-0.0066
1972-05-01,-0.004,0.0236,0.0039000000000000003,-0.0115,0.028399999999999998,0.0014000000000000002,-0.0067,0.0089,-0.0123,0.0241,0.0351,0.0016,0.0011,-0.0052,-0.008199999999999999,0.0163,-0.01,0.004,-0.0336
1972-06-01,-0.0868,-0.0139,-0.024300000000000002,-0.04,-0.0105,-0.025099999999999997,-0.0363,-0.0203,-0.0441,-0.0021,-0.0235,-0.0301,-0.0189,-0.0438,-0.028300000000000002,-0.0154,-0.0332,-0.038,-0.0525
1972-07-01,-0.024,0.005,-0.0165,-0.0106,0.013000000000000001,-0.022000000000000002,-0.0138,-0.0049,-0.0236,0.0124,0.013500000000000002,-0.025699999999999997,-0.0165,-0.01,-0.0187,-0.0225,0.0029,-0.023799999999999998,-0.0231
1972-08-01,0.0068000000000000005,0.0048,0.0499,0.066,-0.0012,0.035699999999999996,0.0513,0.055099999999999996,0.0751,-0.0074,0.0040999999999999995,0.0288,0.0461,0.0527,0.0495,0.0512,0.0567,0.08539999999999999,0.0545
1972-09-01,-0.058600000000000006,-0.005,-0.022799999999999997,-0.0002,-0.0006,-0.026699999999999998,-0.0189,0.0037,-0.0134,0.0034000000000000002,-0.0038,-0.0223,-0.0333,-0.022099999999999998,-0.0148,-0.0189,0.0134,-0.0084,-0.023799999999999998
1972-10-01,0.0178,0.0043,0.0104,0.0127,0.005,0.0014000000000000002,0.0154,0.0085,0.0175,0.016399999999999998,-0.0045000000000000005,0.0015,0.0013,0.011000000000000001,0.0212,0.0098,0.0079,0.0225,0.0070999999999999995
1972-11-01,0.0139,0.0195,0.0701,0.0664,0.0118,0.0519,0.0765,0.0667,0.069,0.0002,0.0218,0.0504,0.0542,0.0703,0.08439999999999999,0.07400000000000001,0.0637,0.0637,0.0802
1972-12-01,-0.045700000000000005,0.0286,-0.008100000000000001,-0.0048,0.0316,0.0097,-0.0016,-0.0052,-0.0148,0.0418,0.023,0.0173,-0.0017000000000000001,0.0005,-0.0043,-0.0302,0.0053,-0.013000000000000001,-0.018500000000000003
1973-01-01,-0.061399999999999996,-0.023399999999999997,-0.049800000000000004,-0.0083,-0.015600000000000001,-0.0508,-0.0508,-0.023700000000000002,-0.0042,-0.0425,0.0073,-0.0537,-0.0464,-0.045899999999999996,-0.057,-0.051399999999999994,-0.0125,0.0064,-0.0265
1973-02-01,-0.06309999999999999,-0.0336,-0.0538,-0.057699999999999994,-0.0297,-0.0525,-0.053899999999999997,-0.049699999999999994,-0.0659,-0.028900000000000002,-0.0304,-0.0495,-0.056900000000000006,-0.0565,-0.0504,-0.0501,-0.0495,-0.0724,-0.0519
1973-03-01,-0.0194,-0.0104,-0.0089,0.0028000000000000004,-0.0086,-0.0173,0.0021,-0.0009,-0.0027,-0.0072,-0.0097,-0.0176,-0.017,0.0143,-0.0134,-0.024700000000000003,0.0083,0.0076,-0.0246
1973-04-01,-0.059500000000000004,-0.0637,-0.0461,-0.0172,-0.0637,-0.060899999999999996,-0.0454,-0.014499999999999999,-0.0281,-0.0668,-0.0611,-0.064,-0.0562,-0.0471,-0.0432,-0.0359,-0.006500000000000001,-0.030899999999999997,-0.0218
1973-05-01,-0.0888,-0.011200000000000002,-0.023799999999999998,-0.0449,-0.008,-0.025699999999999997,-0.022400000000000003,-0.030899999999999997,-0.056799999999999996,0.0006,-0.0149,-0.024900000000000002,-0.0269,-0.016399999999999998,-0.030299999999999997,-0.0233,-0.0336,-0.0608,-0.048
1973-06-01,-0.063,-0.0085,-0.022099999999999998,-0.0029,-0.0058,-0.0271,-0.020099999999999996,0.0016,-0.011699999999999999,-0.0088,-0.0034000000000000002,-0.02,-0.0379,-0.009399999999999999,-0.034300000000000004,-0.0086,0.0053,-0.0070999999999999995,-0.0216
1973-07-01,0.1151,0.0699,0.037599999999999995,0.029900000000000003,0.0676,0.0716,0.0416,0.0197,0.037200000000000004,0.0524,0.09699999999999999,0.0797,0.0602,0.07690000000000001,0.025,0.0202,0.018500000000000003,0.023799999999999998,0.061
1973-08-01,-0.0666,-0.033,-0.0395,-0.0342,-0.0374,-0.0231,-0.0379,-0.0398,-0.0361,-0.0344,-0.043,-0.0137,-0.036699999999999997,-0.0174,-0.0479,-0.0431,-0.0311,-0.0342,-0.0394
1973-09-01,0.1097,0.022799999999999997,0.0888,0.08380000000000001,0.0073,0.09210000000000002,0.091,0.084,0.0788,-0.0134,0.045700000000000005,0.08839999999999999,0.0975,0.09269999999999999,0.0901,0.08109999999999999,0.0916,0.0781,0.08
1973-10-01,0.0384,0.0053,-0.0139,-0.015300000000000001,0.0016,0.015,-0.0079,-0.024900000000000002,-0.0252,0.0062,-0.006500000000000001,0.019799999999999998,0.008,0.009300000000000001,-0.0166,-0.0345,-0.0001,-0.0141,-0.0441
1973-11-01,-0.2229,-0.1252,-0.1284,-0.1335,-0.1229,-0.13949999999999999,-0.1206,-0.1257,-0.1402,-0.12050000000000001,-0.12710000000000002,-0.1343,-0.1472,-0.12710000000000002,-0.11720000000000001,-0.1265,-0.12359999999999999,-0.1311,-0.1562
1973-12-01,-0.0323,-0.0111,0.0464,0.0206,-0.022799999999999997,0.0346,0.053,0.0443,0.0059,-0.0246,-0.0195,0.0345,0.0347,0.036000000000000004,0.0617,0.0452,0.0421,0.013000000000000001,-0.0070999999999999995
1974-01-01,0.157,-0.0181,0.0064,0.0581,-0.0143,-0.0173,-0.0077,0.0282,0.0741,-0.024700000000000003,0.0042,-0.0322,0.0049,0.011399999999999999,-0.0172,0.0254,0.0354,0.06709999999999999,0.08710000000000001
1974-02-01,0.0516,-0.009899999999999999,-0.0024,0.0144,-0.0178,0.0126,-0.0102,0.0089,0.0105,-0.0229,-0.0089,0.019799999999999998,0.0021,0.0048,-0.018000000000000002,0.0044,0.02,0.0075,0.016
1974-03-01,-0.024700000000000003,-0.0187,-0.0304,-0.0262,-0.0178,-0.023799999999999998,-0.028900000000000002,-0.0347,-0.020099999999999996,-0.0126,-0.026600000000000002,-0.022000000000000002,-0.0265,-0.024,-0.0315,-0.0345,-0.0351,-0.031,-0.0001
1974-04-01,-0.07400000000000001,-0.0346,-0.054299999999999994,-0.0658,-0.0329,-0.05,-0.053200000000000004,-0.0535,-0.0684,-0.0321,-0.034300000000000004,-0.0409,-0.0635,-0.0572,-0.051100000000000007,-0.05,-0.061900000000000004,-0.0864,-0.0369
1974-05-01,-0.0873,-0.0242,-0.0599,-0.0653,-0.0106,-0.07400000000000001,-0.0716,-0.048600000000000004,-0.057800000000000004,-0.0078000000000000005,-0.0155,-0.0739,-0.0742,-0.07339999999999999,-0.0706,-0.0374,-0.0764,-0.0665,-0.0434
1974-06-01,-0.029500000000000002,-0.0174,-0.025,-0.04,-0.0168,-0.0277,-0.0285,-0.0181,-0.0455,-0.019,-0.0129,-0.020099999999999996,-0.0391,-0.023,-0.031400000000000004,-0.0128,-0.0318,-0.044000000000000004,-0.0479
1974-07-01,-0.0857,-0.1015,-0.0282,-0.0699,-0.1084,-0.0397,-0.0371,-0.039,-0.0484,-0.1263,-0.0719,-0.049699999999999994,-0.0341,-0.0368,-0.0374,-0.0052,-0.09179999999999999,-0.0451,-0.0519
1974-08-01,-0.0886,-0.1052,-0.0788,-0.0694,-0.1015,-0.09300000000000001,-0.08539999999999999,-0.0729,-0.0796,-0.0959,-0.11230000000000001,-0.1307,-0.07200000000000001,-0.09230000000000001,-0.07780000000000001,-0.08130000000000001,-0.058600000000000006,-0.0782,-0.08109999999999999
1974-09-01,-0.1144,-0.1423,-0.06860000000000001,-0.08900000000000001,-0.1514,-0.0735,-0.0663,-0.0758,-0.0858,-0.1684,-0.1182,-0.0764,-0.07200000000000001,-0.06570000000000001,-0.0669,-0.0658,-0.09230000000000001,-0.08810000000000001,-0.0834
1974-10-01,0.155,0.21239999999999998,0.1268,0.0346,0.21989999999999998,0.155,0.1116,0.0753,0.0452,0.2256,0.2094,0.16210000000000002,0.1514,0.1059,0.11779999999999999,0.10550000000000001,0.023399999999999997,0.0697,0.0189
1974-11-01,-0.07200000000000001,-0.0433,-0.0482,-0.0632,-0.0458,-0.0444,-0.050499999999999996,-0.046,-0.0584,-0.0528,-0.0329,-0.0253,-0.0545,-0.04019999999999999,-0.0616,-0.0339,-0.0684,-0.0552,-0.062
1974-12-01,-0.1307,-0.0394,-0.0101,-0.0315,-0.0398,-0.0113,-0.0279,-0.0125,-0.0414,-0.0414,-0.036699999999999997,-0.0369,0.0025,-0.0301,-0.0256,-0.008100000000000001,-0.0209,-0.0426,-0.0401
1975-01-01,0.3668,0.1066,0.165,0.248,0.09699999999999999,0.1446,0.19510000000000002,0.204,0.25739999999999996,0.0929,0.10460000000000001,0.1722,0.1303,0.18059999999999998,0.21100000000000002,0.1865,0.23809999999999998,0.2611,0.25329999999999997
1975-02-01,0.07719999999999999,0.0803,0.0216,0.0098,0.08810000000000001,0.033,0.0239,0.0044,0.0012,0.1094,0.049800000000000004,0.029900000000000003,0.0346,0.034,0.0131,-0.0034999999999999996,0.0191,0.0076,-0.0062
1975-03-01,0.058600000000000006,0.031200000000000002,0.014199999999999999,0.0705,0.0286,0.0181,0.0316,0.0301,0.0779,0.0276,0.030699999999999998,0.0483,0.0018,0.026600000000000002,0.0369,0.0121,0.06269999999999999,0.0652,0.0925
1975-04-01,0.0666,0.0576,0.0269,0.0361,0.058499999999999996,0.036699999999999997,0.031200000000000002,0.026000000000000002,0.034300000000000004,0.051699999999999996,0.0712,0.052300000000000006,0.0279,0.0176,0.045899999999999996,0.0191,0.0381,0.044199999999999996,0.0232
1975-05-01,0.0644,0.052199999999999996,0.0483,0.053899999999999997,0.053,0.0449,0.055,0.0453,0.06480000000000001,0.051100000000000007,0.0565,0.0472,0.0436,0.0593,0.0504,0.0472,0.042199999999999994,0.0681,0.0611
1975-06-01,0.0839,0.0393,0.06,0.0799,0.0346,0.0596,0.0678,0.07429999999999999,0.0641,0.0242,0.053899999999999997,0.0708,0.053200000000000004,0.079,0.056100000000000004,0.0611,0.0971,0.0584,0.0706
1975-07-01,-0.0408,-0.0759,-0.0461,-0.0434,-0.0787,-0.055999999999999994,-0.0537,-0.0409,-0.0387,-0.0892,-0.0621,-0.0649,-0.041299999999999996,-0.050199999999999995,-0.056299999999999996,-0.0332,-0.047599999999999996,-0.0377,-0.0403
1975-08-01,-0.0768,-0.0322,-0.022000000000000002,-0.0235,-0.0316,-0.0325,-0.0202,-0.0184,-0.0269,-0.037000000000000005,-0.0232,-0.0348,-0.0287,-0.026699999999999998,-0.0155,-0.0163,-0.0203,-0.011000000000000001,-0.0519
1975-09-01,-0.0635,-0.0432,-0.0318,-0.032400000000000005,-0.0496,-0.0248,-0.0315,-0.026000000000000002,-0.0415,-0.045899999999999996,-0.0554,-0.018799999999999997,-0.0344,-0.0325,-0.0308,-0.028399999999999998,-0.0239,-0.0371,-0.048799999999999996
1975-10-01,0.0060999999999999995,0.07490000000000001,0.036000000000000004,0.0235,0.08220000000000001,0.0384,0.0397,0.037000000000000005,0.0177,0.0857,0.0767,0.048,0.0226,0.0516,0.0311,0.04650000000000001,0.0287,0.0279,0.0007000000000000001
1975-11-01,0.0118,0.0301,0.016200000000000003,0.022099999999999998,0.031200000000000002,0.026699999999999998,0.009899999999999999,0.0137,0.033,0.0351,0.025099999999999997,0.026000000000000002,0.0279,0.021099999999999997,0.0016,0.0152,0.0124,0.0378,0.0248
1975-12-01,-0.0007000000000000001,-0.0222,0.0011,-0.0002,-0.0288,-0.0015,0.0070999999999999995,-0.0008,0.0012,-0.0333,-0.0216,0.0027,-0.0085,-0.0033,0.0149,0.0,-0.0016,0.0026,-0.0012
1976-01-01,0.2693,0.1103,0.1265,0.1928,0.1133,0.1099,0.11470000000000001,0.1623,0.2194,0.1119,0.11539999999999999,0.09939999999999999,0.1275,0.12689999999999999,0.1057,0.1553,0.1686,0.2147,0.22760000000000002
1976-02-01,0.172,-0.0137,0.0088,0.0348,-0.0189,0.0064,0.004,0.0175,0.057300000000000004,-0.0351,0.0060999999999999995,0.0055000000000000005,0.008,0.013000000000000001,-0.0028000000000000004,0.0222,0.0134,0.0432,0.0814
1976-03-01,0.0594,0.029300000000000003,0.0209,0.0187,0.030899999999999997,0.0208,0.023,0.026600000000000002,0.0059,0.0355,0.0241,0.0232,0.0168,0.011399999999999999,0.0317,0.021400000000000002,0.031200000000000002,0.0048,0.0078000000000000005
1976-04-01,-0.0166,-0.019299999999999998,-0.0018,-0.0017000000000000001,-0.0242,-0.0018,-0.0036,0.0058,-0.0113,-0.032799999999999996,-0.011399999999999999,-0.0013,-0.0027,0.0018,-0.0077,0.0038,0.0075,-0.006999999999999999,-0.018500000000000003
1976-05-01,-0.0509,-0.0239,0.0016,-0.0146,-0.022400000000000003,-0.0197,0.0088,-0.011000000000000001,-0.0159,-0.0178,-0.029300000000000003,-0.0292,-0.004,-0.008,0.0215,-0.008199999999999999,-0.0134,-0.0217,-0.0062
1976-06-01,0.0454,0.0424,0.0409,0.054000000000000006,0.0417,0.0453,0.038599999999999995,0.048799999999999996,0.051500000000000004,0.04650000000000001,0.0345,0.0452,0.0455,0.029500000000000002,0.0452,0.0403,0.056299999999999996,0.052000000000000005,0.0507
1976-07-01,0.0248,-0.014199999999999999,0.0014000000000000002,-0.0087,-0.0138,-0.006500000000000001,0.0024,-0.0021,-0.0108,-0.018500000000000003,-0.0096,-0.016,0.0002,0.0066,-0.0063,0.0018,-0.0067,-0.0131,-0.0077
1976-08-01,-0.060899999999999996,-0.0066,-0.003,-0.018799999999999997,-0.0059,-0.0052,-0.0015,-0.0127,-0.0195,-0.006,-0.0059,-0.0096,-0.0022,-0.0013,-0.0019,-0.008100000000000001,-0.0181,-0.0147,-0.0259
1976-09-01,-0.0111,0.0202,0.0279,0.029900000000000003,0.021,0.0152,0.0368,0.032,0.030600000000000002,0.0087,0.0319,0.0165,0.014199999999999999,0.0405,0.0291,0.034300000000000004,0.0292,0.0274,0.0349
1976-10-01,-0.045599999999999995,-0.0241,-0.0195,-0.0209,-0.025699999999999997,-0.0115,-0.0282,-0.0216,-0.022400000000000003,-0.028999999999999998,-0.0229,-0.0174,-0.0074,-0.0286,-0.0273,-0.0233,-0.0195,-0.020099999999999996,-0.0254
1976-11-01,0.0236,-0.011899999999999999,0.009000000000000001,0.0218,-0.018000000000000002,0.0109,0.0075,0.0124,0.0321,-0.0223,-0.0143,0.014199999999999999,0.0087,-0.0001,0.023399999999999997,0.0127,0.012,0.0323,0.0318
1976-12-01,0.1048,0.043899999999999995,0.0647,0.08650000000000001,0.04190000000000001,0.0552,0.0676,0.079,0.0874,0.0235,0.0576,0.0526,0.056900000000000006,0.0644,0.07429999999999999,0.07339999999999999,0.08560000000000001,0.08779999999999999,0.0868
1977-01-01,0.0054,-0.0713,-0.0169,0.0066,-0.0761,-0.038599999999999995,-0.01,-0.0045000000000000005,0.016,-0.10220000000000001,-0.0545,-0.0507,-0.030600000000000002,-0.011699999999999999,-0.0063,-0.0063,-0.0024,0.009899999999999999,0.024300000000000002
1977-02-01,-0.0424,-0.0216,-0.0235,-0.0215,-0.0206,-0.0181,-0.030600000000000002,-0.0269,-0.0169,-0.0218,-0.0196,-0.0259,-0.0129,-0.0327,-0.0262,-0.0276,-0.026000000000000002,-0.0189,-0.013999999999999999
1977-03-01,-0.0131,-0.0208,-0.0084,0.0023,-0.0209,-0.0132,-0.0087,-0.005699999999999999,0.0085,-0.027000000000000003,-0.0161,-0.020499999999999997,-0.0085,-0.0124,-0.0014000000000000002,-0.0073,-0.0039000000000000003,0.0137,0.0016
1977-04-01,0.0222,-0.0143,0.0163,0.0225,-0.020099999999999996,0.0070999999999999995,0.021400000000000002,0.0199,0.0316,-0.0385,-0.0058,0.009899999999999999,0.0054,0.021400000000000002,0.021400000000000002,0.0255,0.0134,0.030600000000000002,0.0331
1977-05-01,-0.024300000000000002,-0.0263,-0.0137,-0.006999999999999999,-0.03,-0.0148,-0.0060999999999999995,-0.0183,-0.0023,-0.0368,-0.024900000000000002,-0.011399999999999999,-0.0171,-0.0097,0.0013,-0.023799999999999998,-0.011899999999999999,0.0002,-0.005600000000000001
1977-06-01,0.0527,0.059800000000000006,0.0358,0.0493,0.060899999999999996,0.0371,0.0437,0.0405,0.0547,0.0636,0.058899999999999994,0.0553,0.025099999999999997,0.0451,0.040999999999999995,0.037599999999999995,0.0438,0.0441,0.0692
1977-07-01,0.0029,-0.0139,-0.0143,-0.0175,-0.0123,-0.019,-0.0149,-0.0072,-0.020099999999999996,-0.0043,-0.0219,-0.020499999999999997,-0.0182,-0.018000000000000002,-0.0123,-0.0033,-0.0132,-0.021099999999999997,-0.0191
1977-08-01,-0.018500000000000003,0.0012,-0.0397,-0.0297,0.006,-0.032799999999999996,-0.0342,-0.0436,-0.0297,0.022000000000000002,-0.0137,-0.0181,-0.0405,-0.038900000000000004,-0.0301,-0.0525,-0.029500000000000002,-0.0311,-0.028300000000000002
1977-09-01,-0.010700000000000001,-0.0129,0.008,0.0083,-0.0144,0.005,0.0039000000000000003,0.0102,0.0083,-0.016,-0.0124,-0.006500000000000001,0.011200000000000002,-0.006,0.0124,0.0115,0.008199999999999999,0.0017000000000000001,0.0152
1977-10-01,-0.0665,-0.046799999999999994,-0.0374,-0.0345,-0.0458,-0.0436,-0.038900000000000004,-0.0302,-0.0348,-0.0472,-0.044000000000000004,-0.0507,-0.0398,-0.0421,-0.0362,-0.0278,-0.034,-0.028999999999999998,-0.0407
1977-11-01,0.0808,0.04,0.0252,0.057999999999999996,0.0358,0.03,0.030299999999999997,0.042300000000000004,0.059699999999999996,0.0374,0.0337,0.0574,0.015700000000000002,0.0403,0.0218,0.034,0.0553,0.057,0.0626
