date,< 0 ,ZERO,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
1972-10-01,0.0115,0.020499999999999997,0.009000000000000001,0.0151,-0.0085,0.0182,0.01,0.005600000000000001,0.016,0.0158,0.013300000000000001,-0.015600000000000001,0.008,0.0168,0.0197,0.0222,-0.0066
1972-11-01,0.065,0.06480000000000001,0.0537,0.0311,0.0387,0.0564,0.0703,0.0611,0.0387,0.030899999999999997,0.0317,0.034,0.049400000000000006,0.0537,0.0593,0.08289999999999999,0.0527
1972-12-01,-0.0084,-0.010700000000000001,0.0216,0.0184,0.025,-0.0062,-0.0037,0.0219,0.0212,0.0208,0.0128,0.024300000000000002,0.0265,-0.0052,-0.0073,-0.0046,-0.0024
1973-01-01,-0.0063,-0.015300000000000001,-0.0325,-0.02,0.0073,-0.0575,-0.0605,-0.0337,-0.0301,-0.0113,-0.04,0.0274,-0.0378,-0.046,-0.0694,-0.060599999999999994,-0.0602
1973-02-01,-0.0574,-0.0616,-0.0302,-0.0377,-0.030699999999999998,-0.050300000000000004,-0.0576,-0.031200000000000002,-0.0281,-0.0412,-0.029300000000000003,-0.016399999999999998,-0.0646,-0.0335,-0.0682,-0.0492,-0.0696
1973-03-01,-0.0095,0.0149,-0.005600000000000001,-0.0022,0.0055000000000000005,-0.0223,-0.024700000000000003,-0.0017000000000000001,-0.013500000000000002,-0.0017000000000000001,-0.0033,0.0062,0.0037,-0.0144,-0.031200000000000002,-0.0236,-0.0264
1973-04-01,-0.0339,-0.023700000000000002,-0.0304,-0.0426,-0.052300000000000006,-0.0699,-0.0722,-0.0215,-0.0489,-0.0443,-0.0387,-0.0529,-0.0507,-0.0633,-0.07719999999999999,-0.0659,-0.0814
1973-05-01,-0.060899999999999996,-0.0583,-0.0173,0.0009,-0.0098,-0.0147,-0.042199999999999994,-0.0151,-0.022000000000000002,0.0013,0.0001,-0.010700000000000001,-0.0074,-0.0109,-0.0191,-0.0301,-0.0602
1973-06-01,-0.0103,-0.019,0.0011,-0.0074,-0.0034000000000000002,-0.0187,-0.0316,0.0001,0.0033,-0.0023,-0.0191,0.0001,-0.012199999999999999,-0.016,-0.0218,-0.0291,-0.0355
1973-07-01,0.0467,0.0352,0.0371,0.0635,0.0444,0.1014,0.0774,0.0242,0.0536,0.0692,0.059000000000000004,0.0274,0.0875,0.1075,0.0959,0.0542,0.0998
1973-08-01,-0.0212,-0.0311,-0.027000000000000003,-0.0355,-0.0351,-0.0351,-0.028300000000000002,-0.0322,-0.020499999999999997,-0.0378,-0.0335,-0.0335,-0.0388,-0.0381,-0.032400000000000005,-0.0241,-0.0321
1973-09-01,0.0779,0.0708,0.057800000000000004,0.0483,0.022000000000000002,0.0625,0.0911,0.043899999999999995,0.0748,0.0526,0.0449,0.008100000000000001,0.0554,0.0867,0.0408,0.07769999999999999,0.1036
1973-10-01,-0.0191,0.0014000000000000002,0.0013,0.0059,0.0084,0.0,-0.0321,0.0069,-0.0053,0.0051,0.006500000000000001,0.0096,0.005600000000000001,-0.0042,0.0039000000000000003,-0.0226,-0.0406
1973-11-01,-0.1533,-0.1243,-0.0992,-0.1282,-0.09269999999999999,-0.1672,-0.1496,-0.09789999999999999,-0.1008,-0.11900000000000001,-0.13570000000000002,-0.08380000000000001,-0.1134,-0.17370000000000002,-0.1612,-0.1343,-0.1637
1973-12-01,0.0187,0.045599999999999995,0.028399999999999998,-0.0058,0.0091,0.0070999999999999995,0.0060999999999999995,0.042,0.012,-0.0108,-0.0017000000000000001,0.0098,0.0074,-0.013999999999999999,0.0263,0.0054,0.0067
1974-01-01,0.042800000000000005,0.019,-0.0278,-0.006999999999999999,-0.0024,0.0111,0.0345,-0.0327,-0.0216,-0.006,-0.0078000000000000005,-0.0064,0.006999999999999999,0.04019999999999999,-0.014199999999999999,0.0329,0.0361
1974-02-01,0.0034000000000000002,0.0034999999999999996,-0.0189,-0.0011,0.0126,0.0039000000000000003,0.002,-0.017,-0.0213,-0.0008,-0.0014000000000000002,0.015700000000000002,0.005600000000000001,-0.0038,0.011000000000000001,0.0054,-0.0012
1974-03-01,-0.0171,-0.0223,-0.021,-0.0129,-0.0252,-0.0209,-0.0383,-0.0195,-0.0229,-0.0297,0.001,-0.0305,-0.0124,-0.0027,-0.0374,-0.0294,-0.0467
1974-04-01,-0.0278,-0.0528,-0.052000000000000005,-0.025,-0.0362,-0.0433,-0.09369999999999999,-0.050300000000000004,-0.0542,-0.033,-0.018500000000000003,-0.039900000000000005,-0.0276,-0.0331,-0.053,-0.11449999999999999,-0.07339999999999999
1974-05-01,-0.0349,-0.045899999999999996,-0.0405,-0.0182,-0.0337,-0.024300000000000002,-0.0789,-0.0432,-0.037200000000000004,-0.026000000000000002,-0.012,-0.024399999999999998,-0.0553,-0.025,-0.0235,-0.0776,-0.08
1974-06-01,-0.0179,-0.0206,-0.021099999999999997,-0.0029,-0.0144,-0.039599999999999996,-0.0501,-0.0231,-0.018600000000000002,-0.0040999999999999995,-0.002,-0.0048,-0.0373,-0.035699999999999996,-0.0433,-0.061200000000000004,-0.039900000000000005
1974-07-01,-0.0547,-0.0286,-0.1001,-0.0908,-0.0818,-0.0862,-0.0592,-0.10220000000000001,-0.0981,-0.10039999999999999,-0.0785,-0.0767,-0.0917,-0.0931,-0.07730000000000001,-0.0658,-0.0507
1974-08-01,-0.0738,-0.08070000000000001,-0.08990000000000001,-0.08199999999999999,-0.0955,-0.10220000000000001,-0.09300000000000001,-0.0906,-0.08929999999999999,-0.0583,-0.1121,-0.08650000000000001,-0.1133,-0.0993,-0.1059,-0.0843,-0.10400000000000001
1974-09-01,-0.0978,-0.064,-0.1612,-0.0933,-0.1263,-0.1321,-0.0925,-0.1532,-0.16870000000000002,-0.0935,-0.09300000000000001,-0.1324,-0.1139,-0.1492,-0.1103,-0.1035,-0.0783
1974-10-01,0.1352,0.1265,0.1766,0.19649999999999998,0.17190000000000003,0.2082,0.17149999999999999,0.1684,0.1844,0.18469999999999998,0.2125,0.1636,0.1884,0.22039999999999998,0.19329999999999997,0.19219999999999998,0.14529999999999998
1974-11-01,-0.0332,-0.0246,-0.0501,-0.0524,-0.047599999999999996,-0.0252,-0.025,-0.059500000000000004,-0.041299999999999996,-0.0512,-0.053899999999999997,-0.044500000000000005,-0.0538,-0.018600000000000002,-0.0334,-0.0271,-0.0223
1974-12-01,-0.017,-0.0323,-0.0256,-0.0176,-0.029500000000000002,-0.041100000000000005,-0.044199999999999996,-0.0481,-0.0051,-0.0163,-0.0194,-0.025699999999999997,-0.036699999999999997,-0.031,-0.0541,-0.0374,-0.053099999999999994
1975-01-01,0.1588,0.16920000000000002,0.1331,0.11599999999999999,0.13369999999999999,0.1104,0.1907,0.1278,0.1376,0.1378,0.0874,0.1277,0.1456,0.0756,0.1558,0.1686,0.22030000000000002
1975-02-01,0.0392,0.0325,0.0946,0.060899999999999996,0.0868,0.07150000000000001,0.0345,0.1333,0.061,0.0601,0.0621,0.0987,0.0636,0.0934,0.0449,0.0292,0.0414
1975-03-01,0.0319,0.056600000000000004,0.0326,0.0274,0.0274,0.0326,0.0276,0.0361,0.0294,0.026000000000000002,0.0294,0.0183,0.045599999999999995,0.0353,0.0292,0.0318,0.0222
1975-04-01,0.042300000000000004,0.0355,0.0779,0.051,0.034300000000000004,0.0583,0.034,0.10779999999999999,0.0499,0.034300000000000004,0.07400000000000001,0.023700000000000002,0.055,0.0703,0.042800000000000005,0.0415,0.024300000000000002
1975-05-01,0.06860000000000001,0.053399999999999996,0.06860000000000001,0.0353,0.0499,0.057999999999999996,0.0717,0.0482,0.0888,0.023399999999999997,0.051,0.054900000000000004,0.0403,0.0441,0.0764,0.07780000000000001,0.0636
1975-06-01,0.0739,0.0576,0.0365,0.0401,0.0352,0.0417,0.08380000000000001,0.0218,0.050499999999999996,0.0331,0.0492,0.0197,0.065,0.026000000000000002,0.061900000000000004,0.0861,0.0808
1975-07-01,-0.0521,-0.050199999999999995,-0.0666,-0.060899999999999996,-0.0755,-0.0799,-0.04190000000000001,-0.0603,-0.0741,-0.049400000000000006,-0.0767,-0.08410000000000001,-0.0717,-0.0757,-0.0851,-0.048,-0.0301
1975-08-01,-0.019299999999999998,-0.0282,-0.024700000000000003,-0.0134,-0.0208,-0.0344,-0.037000000000000005,-0.0172,-0.0337,-0.009399999999999999,-0.019,-0.015600000000000001,-0.023,-0.028900000000000002,-0.0412,-0.040999999999999995,-0.029300000000000003
1975-09-01,-0.037200000000000004,-0.0395,-0.0392,-0.0587,-0.0229,-0.039900000000000005,-0.0127,-0.0248,-0.056900000000000006,-0.058899999999999994,-0.0584,-0.0319,-0.0189,-0.0354,-0.0454,-0.0097,-0.0183
1975-10-01,0.050199999999999995,0.0462,0.0654,0.07429999999999999,0.0634,0.0704,0.043,0.060700000000000004,0.0713,0.08,0.0662,0.0429,0.0723,0.0691,0.0721,0.0381,0.052199999999999996
1975-11-01,0.0195,0.0375,0.0259,0.0305,0.042199999999999994,0.0259,0.031200000000000002,0.0358,0.0134,0.0371,0.0209,0.025099999999999997,0.049400000000000006,0.021099999999999997,0.032,0.0341,0.025699999999999997
1975-12-01,-0.0036,-0.0171,-0.0014000000000000002,-0.024900000000000002,-0.0074,-0.0206,-0.0016,-0.0019,-0.0008,-0.0265,-0.0225,-0.0089,-0.0067,-0.0207,-0.0203,-0.0049,0.004699999999999999
1976-01-01,0.13019999999999998,0.1482,0.13720000000000002,0.1316,0.1139,0.1249,0.10640000000000001,0.1231,0.1553,0.1174,0.1524,0.1052,0.1175,0.1207,0.13,0.0983,0.1215
1976-02-01,0.0116,0.0286,0.0055000000000000005,0.0018,-0.0076,0.0115,-0.004699999999999999,-0.0062,0.020099999999999996,0.0129,-0.0139,-0.0392,0.0052,0.014199999999999999,0.008199999999999999,-0.010700000000000001,0.0063
1976-03-01,0.0417,0.0104,0.033,0.0256,0.0292,0.0187,0.0282,0.059699999999999996,0.0007000000000000001,0.0339,0.013500000000000002,0.0421,0.0242,0.0229,0.0134,0.0339,0.0181
1976-04-01,-0.0144,-0.0042,-0.022799999999999997,-0.006,-0.0102,-0.016399999999999998,-0.006,-0.0248,-0.0203,-0.013500000000000002,0.0053,-0.0222,-0.0055000000000000005,-0.0219,-0.009399999999999999,-0.005600000000000001,-0.0068000000000000005
1976-05-01,0.0005,-0.021,-0.005699999999999999,-0.0191,-0.0097,-0.0171,0.0029,-0.0105,0.0005,-0.03,-0.0031,-0.006,-0.011200000000000002,-0.0137,-0.021400000000000002,-0.0007000000000000001,0.0095
1976-06-01,0.055099999999999996,0.0472,0.0407,0.032799999999999996,0.0541,0.0449,0.042800000000000005,0.0262,0.0592,0.020499999999999997,0.050199999999999995,0.0545,0.053899999999999997,0.050300000000000004,0.0382,0.045,0.0388
1976-07-01,0.004,0.0044,-0.0106,-0.0087,-0.0104,-0.0123,0.009300000000000001,-0.0109,-0.0101,0.0013,-0.018000000000000002,-0.0034999999999999996,-0.0161,-0.0236,-0.005600000000000001,0.0223,-0.008199999999999999
1976-08-01,-0.0108,-0.013300000000000001,0.0002,-0.0079,0.0013,0.0054,0.0141,0.0014000000000000002,-0.0017000000000000001,-0.011000000000000001,-0.0049,0.0091,-0.0051,-0.0103,0.0144,0.0116,0.0176
1976-09-01,0.0342,0.0278,0.0277,0.0111,0.026099999999999998,0.0297,0.0352,0.0176,0.044500000000000005,0.0079,0.0141,0.0204,0.0308,0.0281,0.030600000000000002,0.0368,0.033
1976-10-01,-0.0181,-0.0168,-0.0276,-0.0154,-0.0302,-0.013600000000000001,-0.0132,-0.0325,-0.0199,-0.016399999999999998,-0.0146,-0.0327,-0.0281,-0.0311,-0.0038,-0.010700000000000001,-0.0166
1976-11-01,0.025099999999999997,0.0225,-0.0011,-0.0066,-0.0070999999999999995,0.0239,0.023399999999999997,-0.0066,0.0077,-0.0096,-0.0037,-0.0253,0.0079,0.0239,0.023799999999999998,0.023399999999999997,0.0233
1976-12-01,0.0824,0.084,0.0681,0.053099999999999994,0.0487,0.04650000000000001,0.0559,0.0591,0.08220000000000001,0.0513,0.0547,0.0521,0.0461,0.0481,0.045599999999999995,0.0462,0.0696
1977-01-01,-0.0097,-0.008,-0.0353,-0.0767,-0.0461,-0.036000000000000004,-0.0166,-0.0353,-0.0354,-0.0737,-0.0795,-0.057999999999999996,-0.0365,-0.0667,-0.019,-0.0232,-0.0075
1977-02-01,-0.025,-0.0168,-0.0182,-0.0108,-0.018000000000000002,-0.0106,-0.0218,-0.015,-0.0233,-0.0102,-0.011399999999999999,-0.0253,-0.012199999999999999,-0.0209,-0.0052,-0.0181,-0.0269
1977-03-01,-0.005699999999999999,-0.0049,-0.0222,-0.0089,-0.0124,-0.011399999999999999,0.0023,-0.0209,-0.024300000000000002,-0.005600000000000001,-0.012,-0.0172,-0.0087,-0.019,-0.0075,-0.0005,0.0062
1977-04-01,0.0203,0.015700000000000002,0.0086,-0.0072,-0.009399999999999999,0.0087,0.0124,-0.0019,0.024900000000000002,-0.0084,-0.006,-0.0127,-0.0069,0.0123,0.0068000000000000005,-0.0003,0.0297
1977-05-01,-0.0095,0.006999999999999999,-0.016200000000000003,-0.023,-0.020099999999999996,-0.0048,0.0052,-0.023799999999999998,-0.0045000000000000005,-0.0187,-0.0271,-0.018799999999999997,-0.021,-0.0187,0.0024,0.0134,-0.005600000000000001
1977-06-01,0.057999999999999996,0.0473,0.051100000000000007,0.0528,0.0599,0.0395,0.049699999999999994,0.0556,0.0443,0.059000000000000004,0.046900000000000004,0.048799999999999996,0.0684,0.050499999999999996,0.034,0.0492,0.050199999999999995
1977-07-01,-0.016200000000000003,-0.0031,-0.0155,-0.021400000000000002,-0.0091,-0.016200000000000003,-0.0064,-0.024,-0.01,-0.0274,-0.013999999999999999,-0.0011,-0.0231,-0.013300000000000001,-0.0174,0.0022,-0.0178
1977-08-01,-0.0051,-0.0146,-0.0146,-0.0079,-0.0028000000000000004,-0.0255,-0.0187,0.001,-0.024700000000000003,-0.020499999999999997,0.0074,0.0054,-0.0173,-0.0323,-0.0225,-0.0166,-0.0216
1977-09-01,0.0108,0.0004,-0.0044,0.0068000000000000005,-0.0159,0.0124,0.0040999999999999995,-0.0016,-0.0062,0.008100000000000001,0.0053,-0.0183,-0.0115,-0.0054,0.020099999999999996,0.0060999999999999995,0.0013
1977-10-01,-0.0392,-0.0436,-0.045599999999999995,-0.0397,-0.0321,-0.0409,-0.0355,-0.0558,-0.038900000000000004,-0.0434,-0.0353,-0.0304,-0.0352,-0.0265,-0.046900000000000004,-0.039900000000000005,-0.0296
1977-11-01,0.043,0.0588,0.0359,0.0493,0.0479,0.0388,0.0501,0.0377,0.0348,0.054299999999999994,0.0433,0.0454,0.0525,0.0527,0.032799999999999996,0.0552,0.0433
1977-12-01,0.0045000000000000005,0.0102,0.0067,-0.0021,0.0129,0.012,-0.001,0.0051,0.0078000000000000005,-0.0038,0.0,0.014199999999999999,0.0106,0.0062,0.014499999999999999,-0.0015,-0.0003
1978-01-01,-0.0478,-0.0334,-0.0588,-0.061399999999999996,-0.0555,-0.060700000000000004,-0.0581,-0.0508,-0.064,-0.0635,-0.0588,-0.052000000000000005,-0.061799999999999994,-0.0706,-0.0564,-0.054900000000000004,-0.0626
1978-02-01,0.0024,-0.005699999999999999,-0.0213,-0.0102,-0.024300000000000002,0.008199999999999999,-0.0092,-0.0227,-0.0203,-0.0106,-0.0098,-0.0275,-0.018500000000000003,-0.0055000000000000005,0.013999999999999999,-0.0111,-0.006500000000000001
1978-03-01,0.049400000000000006,0.061500000000000006,0.031,0.04,0.0070999999999999995,0.0403,0.0333,0.040999999999999995,0.024399999999999998,0.0403,0.0395,-0.0134,0.044199999999999996,0.0433,0.0391,0.0317,0.0355
1978-04-01,0.0917,0.06849999999999999,0.09380000000000001,0.0971,0.1159,0.0661,0.057300000000000004,0.0925,0.09480000000000001,0.09539999999999998,0.0993,0.12300000000000001,0.10369999999999999,0.085,0.0582,0.0507,0.0662
1978-05-01,0.0333,0.0417,0.0218,0.0245,0.0166,0.0091,0.023399999999999997,0.0263,0.018799999999999997,0.0278,0.0206,0.004,0.0385,0.0203,0.0044,0.021,0.0265
1978-06-01,-0.0168,-0.009399999999999999,-0.022400000000000003,-0.0031,-0.0106,-0.014499999999999999,-0.0040999999999999995,-0.010700000000000001,-0.030299999999999997,-0.0069,0.0016,-0.0092,-0.013000000000000001,-0.0053,-0.018500000000000003,-0.0025,-0.0062
1978-07-01,0.0693,0.061900000000000004,0.0691,0.054000000000000006,0.0643,0.0529,0.0301,0.0775,0.060899999999999996,0.0572,0.0512,0.06309999999999999,0.0662,0.0558,0.050199999999999995,0.0235,0.044500000000000005
1978-08-01,0.049800000000000004,0.061500000000000006,0.0388,0.0449,0.0304,0.042800000000000005,0.042199999999999994,0.0316,0.046,0.0535,0.0373,0.0213,0.044800000000000006,0.0404,0.0452,0.0409,0.0452
1978-09-01,-0.005699999999999999,-0.0127,-0.0141,-0.0005,-0.017,-0.0058,-0.0037,-0.018799999999999997,-0.0096,0.0092,-0.0091,-0.0232,-0.0075,-0.0073,-0.0044,0.0025,-0.0168
1978-10-01,-0.0968,-0.161,-0.1084,-0.126,-0.11230000000000001,-0.1295,-0.0916,-0.1065,-0.1103,-0.12539999999999998,-0.1265,-0.10439999999999999,-0.1242,-0.12119999999999999,-0.13720000000000002,-0.07769999999999999,-0.1216
1978-11-01,0.0323,0.0361,0.029300000000000003,0.0358,0.0392,0.0318,0.0361,0.0438,0.0152,0.0337,0.0377,0.0361,0.044000000000000004,0.029500000000000002,0.0341,0.0332,0.0425
1978-12-01,0.0294,0.011399999999999999,0.0245,0.0109,0.0131,0.0178,0.0001,0.0202,0.0287,0.0144,0.0077,0.011000000000000001,0.016399999999999998,0.024,0.0118,-0.0037,0.0085
1979-01-01,0.0495,0.0673,0.039,0.0655,0.0418,0.055999999999999994,0.048,0.039,0.039,0.0692,0.0621,0.0256,0.067,0.04650000000000001,0.0649,0.044000000000000004,0.057
1979-02-01,-0.028999999999999998,-0.0311,-0.0329,-0.032,-0.0416,-0.0298,-0.0177,-0.0321,-0.0338,-0.0279,-0.035699999999999996,-0.045,-0.0365,-0.030600000000000002,-0.0291,-0.0169,-0.0192
1979-03-01,0.0698,0.0716,0.0591,0.0757,0.07200000000000001,0.0737,0.0405,0.06849999999999999,0.0499,0.0808,0.0712,0.0591,0.0909,0.0741,0.07339999999999999,0.028900000000000002,0.0661
1979-04-01,0.0077,0.0151,0.0084,0.010700000000000001,0.009300000000000001,0.015600000000000001,-0.0091,0.0127,0.004,0.0016,0.018799999999999997,0.0060999999999999995,0.013999999999999999,0.0115,0.0195,-0.0149,0.0033
1979-05-01,-0.0155,-0.0207,-0.0239,-0.0206,-0.017,-0.014499999999999999,0.0004,-0.0291,-0.018600000000000002,-0.0232,-0.0182,-0.0204,-0.012199999999999999,-0.0098,-0.0189,-0.0029,0.0073
1979-06-01,0.031200000000000002,0.052199999999999996,0.046,0.061500000000000006,0.050499999999999996,0.0536,0.0435,0.044500000000000005,0.0475,0.0653,0.0582,0.0438,0.059699999999999996,0.055999999999999994,0.0513,0.035,0.061
1979-07-01,0.0064,0.0279,0.018000000000000002,0.020499999999999997,0.018600000000000002,0.0169,0.0171,0.0109,0.028300000000000002,0.0139,0.0268,0.009899999999999999,0.0301,0.0192,0.015600000000000001,0.0129,0.0241
1979-08-01,0.0527,0.0545,0.0762,0.0668,0.0653,0.0643,0.0572,0.0808,0.0697,0.0632,0.0702,0.066,0.0645,0.0866,0.0516,0.0574,0.056900000000000006
1979-09-01,0.0095,-0.0048,0.0032,0.0022,-0.0045000000000000005,-0.0085,-0.0118,0.0088,-0.0046,-0.005,0.0088,-0.0063,-0.0023,-0.011000000000000001,-0.0069,-0.0159,-0.0051
1979-10-01,-0.0632,-0.1117,-0.0704,-0.0711,-0.07730000000000001,-0.0684,-0.0721,-0.0613,-0.0837,-0.0768,-0.0659,-0.08470000000000001,-0.0679,-0.0843,-0.0591,-0.0729,-0.0707
1979-11-01,0.04019999999999999,0.0582,0.0593,0.0783,0.059800000000000006,0.0695,0.0768,0.0499,0.0731,0.0558,0.0987,0.0525,0.0688,0.0782,0.0645,0.0718,0.0851
1979-12-01,0.013300000000000001,0.0518,0.026600000000000002,0.039599999999999996,0.037599999999999995,0.0223,0.0235,0.021400000000000002,0.0342,0.0327,0.0458,0.038900000000000004,0.0359,0.0431,0.0102,0.0111,0.0434
1980-01-01,0.0941,0.069,0.060599999999999994,0.053099999999999994,0.044500000000000005,0.044800000000000006,0.0537,0.058899999999999994,0.0629,0.033,0.0707,0.0315,0.060599999999999994,0.0698,0.0298,0.044800000000000006,0.0678
1980-02-01,0.0060999999999999995,-0.0431,0.030600000000000002,-0.024900000000000002,-0.0278,-0.0127,-0.025699999999999997,0.0613,-0.0127,-0.0187,-0.0302,-0.0353,-0.018799999999999997,-0.0288,-0.0026,-0.032799999999999996,-0.0148
1980-03-01,-0.1231,-0.15109999999999998,-0.11359999999999999,-0.12119999999999999,-0.1008,-0.0978,-0.1059,-0.1216,-0.1015,-0.1199,-0.1222,-0.0836,-0.12119999999999999,-0.1183,-0.08529999999999999,-0.0862,-0.1352
1980-04-01,0.024900000000000002,0.054000000000000006,0.0553,0.0335,0.043899999999999995,0.0583,0.0951,0.058899999999999994,0.05,0.0334,0.0335,0.0364,0.053200000000000004,0.0416,0.0681,0.0983,0.08990000000000001
1980-05-01,0.054400000000000004,0.07339999999999999,0.0636,0.08310000000000001,0.0652,0.05,0.0479,0.06,0.069,0.1015,0.0674,0.075,0.053399999999999996,0.0658,0.040999999999999995,0.045,0.052300000000000006
1980-06-01,0.0409,0.0506,0.0236,0.026000000000000002,0.0332,0.032,0.039900000000000005,0.0175,0.0325,0.0273,0.024900000000000002,0.029900000000000003,0.0373,0.032400000000000005,0.0317,0.027999999999999997,0.0587
1980-07-01,0.0795,0.0675,0.0711,0.09359999999999999,0.091,0.0579,0.0432,0.0761,0.0658,0.10220000000000001,0.0823,0.077,0.10300000000000001,0.0475,0.0692,0.0379,0.0513
1980-08-01,0.0222,0.0297,0.0168,0.027200000000000002,0.0361,0.0183,0.0217,0.0181,0.0155,0.0184,0.039,0.0358,0.0363,0.0207,0.0158,0.0194,0.025099999999999997
1980-09-01,0.013999999999999999,0.050199999999999995,0.013999999999999999,0.0334,0.0318,0.06860000000000001,0.022000000000000002,0.0045000000000000005,0.0241,0.0327,0.034300000000000004,0.0374,0.027200000000000002,0.0783,0.057999999999999996,0.0068000000000000005,0.044800000000000006
1980-10-01,0.037000000000000005,0.0172,0.024300000000000002,0.0111,0.011399999999999999,0.034300000000000004,-0.0009,0.024700000000000003,0.024,0.004,0.0203,0.0077,0.0144,0.0384,0.0297,-0.011899999999999999,0.0151
1980-11-01,0.11560000000000001,0.08039999999999999,0.1119,0.08380000000000001,0.0818,0.1566,0.0795,0.0732,0.1519,0.07730000000000001,0.09210000000000002,0.1018,0.06509999999999999,0.20129999999999998,0.107,0.0602,0.1069
1980-12-01,-0.0421,-0.0526,-0.0313,0.006500000000000001,-0.0137,-0.0483,-0.0265,-0.0175,-0.044800000000000006,-0.015,0.0333,-0.0014000000000000002,-0.024399999999999998,-0.0653,-0.0278,-0.011399999999999999,-0.0471
1981-01-01,-0.0278,-0.0286,-0.042,-0.040999999999999995,-0.0287,-0.0837,-0.0179,-0.0308,-0.053200000000000004,-0.0216,-0.0641,-0.0481,-0.0116,-0.1003,-0.0645,0.0016,-0.045700000000000005
1981-02-01,0.0124,0.0103,0.027200000000000002,0.0282,0.029500000000000002,0.010700000000000001,0.0089,0.041100000000000005,0.0129,0.0356,0.019,0.0253,0.033,0.013300000000000001,0.0079,0.0083,0.0098
1981-03-01,0.0369,0.08289999999999999,0.0137,0.0645,0.06849999999999999,0.049699999999999994,0.053,0.013600000000000001,0.0137,0.0689,0.059000000000000004,0.0592,0.07629999999999999,0.046900000000000004,0.0528,0.0473,0.0613
1981-04-01,-0.0001,-0.0012,-0.027200000000000002,-0.0012,0.0009,-0.026600000000000002,0.0039000000000000003,-0.0313,-0.0229,0.005600000000000001,-0.0098,0.0074,-0.0044,-0.052199999999999996,0.0023,0.016399999999999998,-0.014499999999999999
1981-05-01,0.004699999999999999,0.0215,-0.0039000000000000003,0.0085,0.022000000000000002,0.0075,0.0332,0.0042,-0.0123,-0.0028000000000000004,0.0229,0.0203,0.0235,0.0073,0.0078000000000000005,0.035,0.0304
1981-06-01,-0.0022,-0.0070999999999999995,0.0031,-0.015,-0.0161,-0.0131,-0.0139,-0.0046,0.011200000000000002,0.0067,-0.042,-0.019,-0.0137,-0.0019,-0.025099999999999997,-0.0097,-0.020099999999999996
1981-07-01,0.009399999999999999,-0.0032,0.0085,-0.0203,-0.0233,-0.0016,-0.0004,0.0003,0.023700000000000002,-0.0152,-0.0285,-0.0263,-0.0203,0.0033,-0.0076,-0.0021,0.0024
1981-08-01,-0.0562,-0.055,-0.0557,-0.0575,-0.0764,-0.0638,-0.0481,-0.049800000000000004,-0.0667,-0.0576,-0.0574,-0.0799,-0.073,-0.0684,-0.0581,-0.032400000000000005,-0.0725
1981-09-01,-0.0462,-0.08529999999999999,-0.061500000000000006,-0.0592,-0.0554,-0.0679,-0.045,-0.0516,-0.07980000000000001,-0.0675,-0.045599999999999995,-0.0599,-0.051100000000000007,-0.0719,-0.0626,-0.0246,-0.0781
1981-10-01,0.044800000000000006,0.0698,0.053099999999999994,0.0632,0.0774,0.059000000000000004,0.0722,0.047599999999999996,0.0645,0.0653,0.0599,0.0814,0.07339999999999999,0.0436,0.0787,0.061,0.0913
1981-11-01,0.0654,0.0462,0.047,0.0489,0.0141,0.042300000000000004,0.0378,0.0529,0.0347,0.0479,0.0507,0.0207,0.0077,0.049800000000000004,0.033,0.026699999999999998,0.0562
1981-12-01,-0.0375,-0.0273,-0.0202,-0.0297,-0.016399999999999998,-0.028999999999999998,-0.0317,-0.0169,-0.0273,-0.028399999999999998,-0.0318,-0.0203,-0.0126,-0.037200000000000004,-0.0187,-0.0215,-0.0479
1982-01-01,-0.0172,-0.0297,-0.0161,-0.0321,-0.0285,-0.0326,-0.0173,-0.015600000000000001,-0.0171,-0.0398,-0.0192,-0.0381,-0.019,-0.0375,-0.0265,-0.0039000000000000003,-0.0391
1982-02-01,-0.0407,-0.051699999999999996,-0.055099999999999996,-0.042199999999999994,-0.0352,-0.0574,-0.0464,-0.061,-0.042699999999999995,-0.0526,-0.0253,-0.0454,-0.0253,-0.05,-0.0664,-0.0506,-0.0393
1982-03-01,-0.0049,0.006500000000000001,-0.0037,-0.0101,-0.019799999999999998,-0.0022,-0.0084,-0.0036,-0.0039000000000000003,-0.0105,-0.009399999999999999,-0.0163,-0.0231,0.0078000000000000005,-0.0146,0.0016,-0.0253
1982-04-01,0.0435,0.0545,0.042300000000000004,0.046900000000000004,0.056100000000000004,0.0584,0.0282,0.0433,0.0403,0.0373,0.062,0.0449,0.0667,0.041299999999999996,0.0806,0.015600000000000001,0.0499
1982-05-01,-0.0187,-0.008,-0.019299999999999998,-0.0453,-0.048600000000000004,-0.028900000000000002,-0.0254,-0.0181,-0.0216,-0.0451,-0.0454,-0.0449,-0.052000000000000005,-0.021099999999999997,-0.038599999999999995,-0.022400000000000003,-0.0304
1982-06-01,-0.0059,-0.0147,-0.018500000000000003,-0.0189,-0.011399999999999999,-0.0208,-0.032799999999999996,-0.018799999999999997,-0.0178,-0.0217,-0.014499999999999999,-0.0109,-0.0118,-0.0171,-0.0255,-0.0342,-0.0305
